sentiment,message,tweetid
-1,RT @mogrant61: Good. Man made global warming is the biggest hoax ever perpetrated #ClimateScam https://t.co/l8wRVPCoXg,957597
-1,"According to your god al gore NY was supposed to be under water in 2012,and if it isn't global warming but climate… https://t.co/QrdVCuwpr9",945389
-1,"RT @RogerHelmerMEP: Oh I do. I do. If it's cold, that's weather. If it's hot, that's climate change. https://t.co/kHk08bKuJ7",638000
-1,How is global warming even real when I'm wearing 2 sweaters right now the liberal media is so biased wtf,302245
-1,"Big story, climate change, global cooling, global warming...Ask @BillNye (joking)

No it's weather, ask… https://t.co/xZS2Q3xsaP",349570
-1,RT @JonahNRO: Of course this supports idea the left hated oil before it believed in climate change. https://t.co/Lt5mfCzdky,319402
-1,RT @hutchnine: @JohnTrumpFanKJV Exactly!Thats the only climate change threatening the ��!FAKEUGEES����������,722329
-1,RT @bill_forsee: @ChrisCoon4 @JVER1 @WashTimes I hope he does climate change is the biggest hoax since war of the worlds,102281
-1,Tucker @TuckerCarlson You were just snookered! For 20 years evidence proves absolutely NO global warming.  Settled science (evidentiary).,514418
-1,RT @CounterMoonbat: The people who predicted parts of Manhattan would be underwater by 2008 due to climate change are concerned about 'fakeÃ¢â‚¬Â¦,201588
-1,RT @PrisonPlanet: MSM (fake news) spun Trump's comments on global warming to try to drive a wedge between him &amp; his supporters. https://t.c…,139350
-1,RT @GrizzlyGovFan: Up to 18 inches of global warming to dump on NYC https://t.co/a5alPDu85u,254492
-1,"@gatewaypundit Piers Corbyn on REAL story about global warming, biggest scam of the century https://t.co/d7X4fgJrBJ  https://t.co/HEoWevGd7q",889955
-1,"RT @SenatorMRoberts: The US considers money spent on climate change a waste of money

This make ���� taxpayers money spent on climate poli…",198764
-1,RT @LeahRBoss: Dispute it. PROVE climate change is caused by humans. I'll wait. 💅🏽 https://t.co/vRCaE9W2wR,57276
-1,RT @tan123: Crony capitalist/billionaire Musk wants more sacks of taxpayer cash because 'climate change is real' https://t.co/vXog9k86x8,195926
-1,.@BernieSanders We have climate change. Not a good enough reason for a conman like you to help people get ripped off!,976676
-1,"RT @APLMom: Maybe instead of global warming, Obama should have made cyber security a top priority. Like @CarlyFiorina suggested =No hacking…",25967
-1,RT @realDonaldTrump: Where the hell is global warming when you need it?,663534
-1,@JamilSmith @SophiaBush I'm all for clean air but global warming is a load of crap there has been little change in temp  in the last 20 yrs,990290
-1,Fuc global warming and endangered species who am I saving this earth for my great grand kids? Ima let they parents figure it out ��,634506
-1,RT @NotJoshEarnest: POTUS called Gov Scott to offer condolences for the attack and to find out where they are on the climate change angle o…,689098
-1,"RT @DSpauldingAtTSG: @RealJamesWoods @UnicornCovfefe Gore is such a fraud and a phony. I understand he never bought into global warming,…",597027
-1,"RT @kat_456: @FoxNews @TuckerCarlson @ErinSchrode does this snowflake drive a car? Blow dry her hair, while preaching global warming?",445910
-1,RT @tan123: Inhofe 'warned climate change deniers to be “vigilant” because the former president “built a culture of radical ala…,734873
-1,RT @JohnColemanMRWX: Now over 60% of scientists do not conclude there is a global warming crisis. https://t.co/y8r46Kpyy5 https://t.co/wqaj…,135623
-1,"As this article points out, there hasn't been any global warming in the last 15 years: https://t.co/lK9oCsaYt0 #climate",503983
-1,WattsUpWithThat: Corals survived massive Caribbean climate change Ã¢â‚¬â€œ likely to do so again https://t.co/baDHsTW5GS,734022
-1,Glad GOP believes climate change Is an elitist plot.... explain it to these guys... https://t.co/WNUS3Z7RvX,911758
-1,"Donald, it's really quite easy
Trump the 97% pro global warming theory scientists and become a hero breaking the Pa… https://t.co/mhwa5EQLgZ",864079
-1,RT @redalertnow: @USATODAY - Maybe Obama should have fixed bridges instead of funneling money to his Communist pals for the climate change…,370544
-1,"RT @petefrt: Fmr Obama official: Obama bureaucrats promoted misleading studies on climate change to push agenda 

#tcot #p2…",737181
-1,"RT @TheMarkRomano: Pope Francis decries 'climate change'

Umm.. You might want to take this up with God

Been changing since Creation!

htt…",816369
-1,RT @tenhut62_rox: #Climatechangehoax #Maga Chicken Little SHEPARD SMITH-climate change is real to pull out puts us at odds w/world ..…,672955
-1,"RT @Blurred_Trees: 'You control climate change', can you imagine being this stupid?

Functioning adults believe this whole heartedly…",922484
-1,"RT @JaredWyand: Steve Bannon means bye bye to the climate change scheme we're spending $22,000,000,000 a year on for 'research'

https://t.Ã¢â‚¬Â¦",685730
-1,"@nytimes I'm a Republican. I came out against climate change, making me an apostate to the liberal religion. I hope… https://t.co/zObWj52fbV",352298
-1,There's yet another nail in the coffin of the global warming agenda... check out the record that just got broken.... https://t.co/SP4wsIMh26,303067
-1,RT @SenatorMRoberts: 97% of global warming alarmists believe @HillaryClinton is President #Election2016,111594
-1,@sunrickbell People who believe in climate change doom r calling opposition Chicken Little??? No wonder they have a… https://t.co/54TIhwJhCV,615254
-1,"RT @chaamjamal: In man made global warming the role of man is to adjust the temperature record. @ClimateOfGavin #climatechange 
https://t.c…",803933
-1,Al Gore just told the most incredibly bold-faced LIE ever!! https://t.co/50SVmO5wOi mr junk climate change,159195
-1,Amen Mr. Steve. Wow Mr. Gore was picked over this lady. Mr. get rich off of man made global warming https://t.co/DYQqJNcMu9,617174
-1,@PatriotRevolt16  Of course. I'm sure that some climate change cult member thinks TAR as a PAINT is problematic. https://t.co/QNWUPCCU8f,166524
-1,Maybe because 'man-made global warming' failed spectacularly and taxpayers are waking up. Read. Learn. Think. Vote… https://t.co/Cn6qOD6mIm,154023
-1,@Marakkel @pennjillette @Showtime lol - I'm watching episode III right now ('climate change sensationalism is Bulls… https://t.co/yr8ayNKVcg,898206
-1,Exactly how does it prove climate change? Temperatures change day to day which is normal. There are such things as… https://t.co/ySnc98k8KW,133262
-1,RT @australian: Iconic Australian satirist Clive James has penned a savage essay on climate change alarmism https://t.co/Qkp2ep4QQg,410093
-1,i'm skeptical of everything n climate change doesn't get a pass from my skepticism just because it's widely accepted,813423
-1,RT @RedNationRising: It's very profitable to be in the global warming hysteria business. #JunkScience #RedNationRising https://t.co/Y9D40mI…,121820
-1,RT @realDonaldTrump: It’s snowing &amp; freezing in NYC. What the hell ever happened to global warming?,165374
-1,RT @ColumbiaBugle: Al Gore's current house. It must be great making money off of climate change paranoia! https://t.co/gizQmV0UvA,443648
-1,RT @TomiLahren: Proud our POTUS is placing American jobs over the feelings of the climate change alarmists! #GreatAmerica,799804
-1,RT @OttawaPolitico: I am so sick hearing about climate change from this government. It is simply an easy file or do we not have other issue…,280339
-1,"Why liberals care about climate change, but not abortion https://t.co/ZH8vG00K5o #MAGA",140153
-1,@JasonMiles @benshapiro @gabriellahope_ about as scientific as climate change!,645134
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",184813
-1,RT @SteveSGoddard: Darn you global warming! https://t.co/P1OQkbmiAO,385714
-1,RT @ScottInSC: While you were teaching your son about climate change and feeding him soy milk Islam was teaching their sons to kill your son,286100
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",168577
-1,wonder how long it will be before John Kerry blames the latest attacks in London on climate change??,814439
-1,"To all of you climate change alarmists:

The planet is 4.5 billion years old..

#Period #ParisAgreement",615903
-1,@GDamianou fish and birds dying all over the place and they try to associate it with global warming,538239
-1,"RT @Cernovich: Same 'experts' who said Hillary would win claim 'climate change' is real. LOL! Go away, morons, you know nothing and you losÃ¢â‚¬Â¦",936626
-1,"Famous global warming blizzard----&gt;Climate change fail: California hammered with rain, snow after alarmists pred... https://t.co/H2kijLZnjh",890823
-1,RT @darrylpetitt: @JrcheneyJohn @Nopropaganda Van Jones - A radical Communist who hates whites and wants to push climate change to increase…,686309
-1,"RT @Rabiddogg: @exjon @KathyMschotschi why don't we take money from the global warming hoax and fund science with it, will it shut…",711153
-1,"RT @StacyBrewer18: My dad's a Scientist so I learned from the best. Sorry dude, climate change IS about wealth distribution. https://t.co/U…",451496
-1,RT @a8d05d0a64ce483: @hurrlshirts Climate change is called weather. Manmade climate change is called fiction.,37723
-1,"EPA Chief Pruitt questions science of global warming https://t.co/ESobb2OgM2
This is what the Globalist fear
Their Climate Scam exposed
DTS!",917599
-1,RT @magnuslewis263: How can Trump deny climate change despite all the liberal snowflakes melting ? #ClimateChangeIn5Words,185519
-1,"@cchukudebelu Nigerians are so dumb, what proof do you have its climate change ?",100900
-1,@iancollinsuk 1/2 I'm not a climate change denier. I think we certainly have a subtle impact upon our planets climate. But a greater impact,221727
-1,RT @CamaryAllen: @foxnation @donnabrazile @realDonaldTrump 'I'm going to die from climate change.' Your going to die from lack of brain matÃ¢â‚¬Â¦,311448
-1,RT @FriendsOScience: Oh. More impact of global warming? Let's see what happens. Solar minimum leads to cooling+cold snaps. Be prepared. httÃ¢â‚¬Â¦,844487
-1,RT @JackPosobiec: Reality Winner wrote communist climate change essays https://t.co/wgcTuas3B0,146835
-1,@EdHightackle You're taking rubbish apparently it was global warming 50years ahead now it's climate change every st… https://t.co/Wypq4R6Gzs,505172
-1,"@Quadaxial @CAV_124 @DineshDSouza if only climate change wasn't so often propagated thru data manipulation, so convenient for global control",208921
-1,@ConnorDukeSmith climate change is fake #iamright,69529
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,406962
-1,RT @BrentBozell: I heard @AlGore is on @CNN right now. What a combo. Fake news interviews fake climate change propagandist.,40609
-1,"RT @CllrBSilvester: 'In particular #PresidentTrump has to stop the job wrecking political scam of climate change'
https://t.co/ntov74m6Uv",320915
-1,"RT @erinrouxx: 80 degrees in November Ã°Å¸ËœÅ“Ã°Å¸â€˜Å’Ã°Å¸Å’Â´but global warming isn't real, liberals Ã°Å¸â„¢â€¦Ã°Å¸ï†Â»Ã°Å¸â€˜Å½Ã°Å¸ËœÂ¡",604116
-1,"I'm going to start replacing 'climate change' with 'Chemosh' in all headlines.

9 times out of 10, I bet it's just… https://t.co/7UR6c2aKTA",527580
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,669562
-1,"I know @algore would not believe it because of his global warming theory but yesterday mid 70*, today snow?!�� https://t.co/7XAvQL9NT9",93409
-1,RT @SaveLiberty1st: Now the UN &amp; other globalists tell America the AGW climate change hoax is unstoppable. Guess we will see about that. htÃ¢â‚¬Â¦,885122
-1,@Canard_Chroniq @RT_com actually only small number of scientists agree on climate change https://t.co/GLV7rY3a7i,472159
-1,"I pretty much block out the sun when i walk outside, so the global warming that made me obese will also eventually… https://t.co/zf5IIdlrU3",551175
-1,"RT @StefanMolyneux: Emmanuel Macron's concern for climate change probably stems from his wife, who is old enough to remember the last ice a…",806284
-1,RT @CounterMoonbat: The people who predicted parts of Manhattan would be underwater by 2008 due to climate change are concerned about 'fakeÃ¢â‚¬Â¦,210895
-1,Lib headlines...we're crashing into da moon..global warming spells doom...Ã°Å¸Ëœï†Ã°Å¸Ëœâ€šÃ°Å¸ËœÆ’Ã°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸ËœÆ’Ã°Å¸Ëœâ€š https://t.co/dm9OHTvm3w,442777
-1,@TwitterMoments Too bad there is no evidence for global warming.,593793
-1,The climate change con https://t.co/iS5QUfYRyQ https://t.co/GcPxllt93u,275430
-1,"And my job will ALWAYS be above dumbass climate change, which is INEVITABLE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",230800
-1,RT @chezamission: Here we go...still waffling on abt damn climate change policy BS..it is a f*cking scam full stop!! https://t.co/ZmIVpQb66L,131189
-1,"RT @KekReddington: I usually don't ask for retweets, but this guy founded the weather channel and says global warming is a complete ho…",740954
-1,@FoxNews I'm sure Goodell will blame global warming.,951909
-1,"RT @sean_spicier: For the 1st time in 8+ years, the US launched air strikes for something other than climate change violations",85467
-1,RT @JimBlakemore3: @luisbaram Only deniers are ones saying all climate change is manmade.,326252
-1,RT @EcoSenseNow: Putting the pressure on the climate change politicos. https://t.co/nioy47jd3b,882251
-1,RT @larryelder: Just WHAT do these anti/Trump protesters think he'll do--a St Valentine's Day Massacre on climate change alarmists? CALM DOÃ¢â‚¬Â¦,431585
-1,"@JohnKerry Your a fake, a fraud. Just like man-made climate change. Top ex NOAA scientist has revealed he skewed wa… https://t.co/vsiXmEHwcM",428490
-1,RT @TheRebelTV: Liberals tell companies: Disclose “climate change risks” or else @ezralevant (w/ @JackPosobiec)…,737860
-1,"Daily #chemtrails in San Francisco, I wonder how that adds to fighting climate change? https://t.co/cc0oU2ikW8",214549
-1,"RT @SteveSGoddard: Climate alarmists believe in global warming, because they believe that other people believe in global warming.
The intel…",155133
-1,RT @MrMediaUK: Sugar tax and climate change. Both brought about to generate income by deceit!,219903
-1,global warming' https://t.co/aGiOvGWVXt,202018
-1,https://t.co/vKOwUWU1TM. Here is another global warming hoax movie.,394640
-1,"... @THErealDVORAK And man-made global warming will never warm the moon, sun, and stars. End times are controlled by God - not by carbon",793272
-1,RT @21logician: the regressive left doesn't want you to hear the important conversations about climate change with the guy from ancient ali…,557434
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,516869
-1,RT @Bryan700: A New report about Antarctica is horrible news for the global warming alarmists.,15639
-1,RT @JillianPizana: 'The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competiti…,266580
-1,"RT @MissLizzyNJ: If climate change caused this blizzard in March, then please explain what caused the blizzard that occurred in April of 18…",38004
-1,carbon taxes = muchos more money to spread to left wing cronies = zero global warming solution https://t.co/CJlcF61ibB,786973
-1,@thehill what the fuck is the CDC doing hosting a fucking climate change conference! More wasted fucking tax dollars!,894090
-1,RT @SteveSGoddard: More brutal global warming in Colorado today https://t.co/9NRri5CX3M,692225
-1,"RT @NotJoshEarnest: Obviously Istanbul is expecting some wicked climate change soon
https://t.co/kSE3eIV7jq",284915
-1,"@HouseScience I don't believe global warming/cooling can be affected by man, but SCIENCE is never vile, lying #antisemitic @BreitbartNews",985422
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",980732
-1,"RT @don_holleran: Tree-huggin' hippie! Man walking BAREFOOT across America to protest climate change, 'save the earth'… ",490176
-1,"RT @theblaze: GOP, climate alarmists pushing costly global warming plan. Is Trump listening? https://t.co/AKLka49o7P https://t.co/MmWArAWhjB",362646
-1,@DineshDSouza Cause global cooling I mean global warming I mean climate change is more important then muslim terrorist,815332
-1,"RT @SteveSGoddard: - @NASA has tripled global warming since the year 2000, during a time when satellites show no temperature increase.Ã¢â‚¬Â¦",748210
-1,Boycott Gore's new film &amp; join the round table on the global warming subject. We need to stop chemtrails! NOW!https://t.co/eQkASGZqhS,386469
-1,@Minimadden @MollyTov_CkTail Well I can not speak to the origins of the global warming myth but it being man made is nonsense 100%,766247
-1,Al Gore is proof with his brain dead self on premature deaths from climate change.#MAGA #POTUS #TruePundit https://t.co/K5aU2HlOIR,762768
-1,RT @TracyAChambers: World leaders duped by manipulated global warming data https://t.co/8C1GYHgvEa via @MailOnline,76644
-1,"I'll start believing in global warming the day my feet, Michigan's polar icecaps, begin to feel again.",86659
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,502164
-1,RT @BryanJFischer: Christian leaders to Sec State: non-existent global warming higher priority to us than life or religious liberty. https:…,411471
-1,"To all the global warming conspiracy theorists , lol. https://t.co/4EF6BWEv95",200067
-1,@jimEastridge1 @hmwilson123 1 just left EPA! She was more interested in global warming vs REAL threats! Flint lead… https://t.co/nKPF1NuLVZ,616800
-1,RT @russ8979: @FreedomWorks @SenMikeLee Do an investigation to verify that the global warming leaders have created a HOAX focused on PROFIT,925923
-1,#EPA faked biosludge safety data just like it faked global warming temperature data! https://t.co/t1zkjdjd6d,929915
-1,"RT @GertonPolitiek: It's called weather. Not climate change. 
https://t.co/ji5hip9SaK",875917
-1,@wowrealitycheck @IanFortey Oh like human behavior is the leading cause of global warming? And regs were put in pla… https://t.co/M5i9zvQK71,313875
-1,RT @mitchellvii: Isn't it ironic that every single 'solution' to climate change reads like a laundry list of Liberal priorities? Funny coi…,143510
-1,"RT @charliekirk11: According the democrats climate change is a bigger threat than ISIS. Yes, this is the modern day Democratic Party.",299900
-1,global warming my butt https://t.co/Bo2ehc34Qq,522524
-1,"RT @geniusoxymoron: good @UN @antonioguterres 

no more putting 'climate change' first

2017 the year that 'climate change' is verified as…",507444
-1,"RT @JudyMarymary: The hysterical measures to combat 'climate change' are causing poverty, pollution, and death https://t.co/OLmf8lhFmo",722775
-1,@TrumpDailyNewss There is NO global warming. Another lie from the left and the globalists,323292
-1,So much for global warming... https://t.co/MOotjFuPOl,293157
-1,RT @TomFitton: Obama admin officials may have mishandled scientific data to advance global warming alarmism. https://t.co/Q9tAGLmJwg,595791
-1,"RT @WayneRoot: More proof of liberal scam called 'global warming.' Climate change? Sure. Climate has ALWAYS changed!
https://t.co/1B1ROSsdsh",715078
-1,RT @USFreedomArmy: Nothing worse than climate change now is there. Enlist with us &amp; read the truth at https://t.co/oSPeY3QMpH. Act!! https:Ã¢â‚¬Â¦,98522
-1,"@AMike4761 Green energy, climate change &amp; common core are all about money!",849142
-1,@jojosmariah climate change isn't real,865510
-1,"@Prash196820 And here the lefties either deny what is going on, or blame it on the invasion of Iraq, and global warming.",89290
-1,RT @kwilli1046: Forget about its poverty or exploding crime rate... the mayor of New Orleans is making climate change a top priority https:…,101159
-1,Great news! Anything Chomsky &amp; his band of global warming Marxists disagree with is good for America &amp; freedom. https://t.co/Fsj6BtcgVh,14573
-1,RT @HouseCracka: Democrats if they can't blame Donald Trump for the flooding in Houston they'll blame global warming which means they'll bl…,301938
-1,From lowering oil price to climate change propaganda; to renewable energy it is all about capital restructuringÃ¢â‚¬Â¦ https://t.co/8zCOPRnnjZ,517638
-1,@terrymorse @KamalaHarris You bought into the man made climate change myth. You have been duped.,340042
-1,"RT @barelypolitix: Liberals say there's no money for border wall ... but plenty of money to:

~ Send to Iran

~ Research 'climate change'…",489797
-1,"@1strangequark We had a category 3 in 1966, this is still listed as a category 2, so was climate change worse almost 47 years ago?",494610
-1,"@Carbongate @guardian Husband is scientist, knows climate change=Faked data, but most scientists get $ from DOE must go with 'party line' BS",968788
-1,"@DrMartyFox pull out we don't need a bastard child of climate change, first time I would approve of an abortion. Ab… https://t.co/TprYFB7jkT",171379
-1,RT @JebSanford: Obama gave Iran a future with nuclear weapons Trump got out of the Paris Accord.Mindless liberals fear climate change more…,299954
-1,Lmao fools still think global warming is real....IT'S 20 DEGREES OUTSIDE WAKE UP PEOPLE,603068
-1,RT @RitaPanahi: Pope grandstands on climate change &amp; Islamaphobia while Christians are ethnically cleansed from parts of Africa &amp; much of t…,504388
-1,"Is the agenda behind 'human-made global warming' an anti-capitalist one? https://t.co/DeKs49Yeww

#globalwarming",709436
-1,"RT @TheMarkRomano: Remember, we're supposed believe everything this fool says about 'climate change.'

https://t.co/c4q7UDJgiw",673562
-1,@TuckerCarlson @realDonaldTrump wrestling meme is more real than climate change ! #Tucker,748586
-1,March to support science? Bullshit! March to ram bullshit 'climate change' down our throats!!!,197109
-1,"@RollingStone global warming is a natural phenomena...if it weren't, we'd still be covered in ice",592541
-1,These global warming crackpots have lost it! Join us &amp; enlist at https://t.co/cwjCGbkHRv. Patriot central awaits. https://t.co/5LLskkhuy4,254208
-1,"RT @GartrellLinda: Energy Dept. REFUSES to hand over climate change info to Trump! https://t.co/AbGP035GrT
FIRE INSUBORDINATE EMPLOYEES
Fre…",620457
-1,RT @FunnyAnimals: How to solve phony 'climate change' problem INSTANTLY: Believers quit driving &amp; flying. Deniers go about life as usual.…,759720
-1,@DRUDGE_REPORT @washingtonpost souch for global warming or whatever the hell they call it.,325101
-1,RT @DrSue19380: @lkk1945 @RealStrategyFan SOS Kerry after he signed. Under the guise of climate change on our tax $. Now he is only SOS oÃ¢â‚¬Â¦,421804
-1,@WashTimes the religion of global warming with every weather event viewed thro that lens. Scientist manipulating data! Discredit other scien,479451
-1,"If you so much as heat your home in the winter, you're a climate change denier. https://t.co/bTMAyY28iV",51769
-1,@Zakk2Gud @PopSci 97% support man-made global warming?? You think so???? https://t.co/Xr9zcGek5K,222557
-1,Yesterday I wondered who the first loon to blame London on climate change would be. https://t.co/6tLiuIP55Q,485933
-1,"RT @SkepticJohn: If man-made global warming is fact, why do you have to fake data to support it? https://t.co/GKLGn9wKyf",670956
-1,"RT @KurtSchlichter: Remember, what liberals call 'climate change' is a huge fraud designed to impoverish and disempower you while enriching…",54883
-1,RT @badbrad888: @CHNGStockton climate change one big money making scam. I'd love Trump to expose the whole thing,387997
-1,@redsteeze @AmeliaHammy But the left and some on the right are already claiming climate change is a 'national security issue '. Ugh!,373228
-1,"@FlowWithTheGo81 dont waste your time, climate change is a hoax",977286
-1,@Met_mdclark @SteveGy68 Fodder for the arctic climate change alarmists?,206112
-1,RT @SteveSGoddard: Just when you think progressives can't possibly get any stupider - they blame volcanoes on global warming.…,939333
-1,"https://t.co/sRJFxJtajT
Tuff shit taxpayers in America don't need climate change fuck shit.",620382
-1,"RT @RealJack: Liberals love to credit science when it comes to climate change; the moment we talk about gender, science is off the table.",228037
-1,"RT @irmahinojosa_: It's all about billions they invested into climate change, this #ParisAgreement was designed to cripple our economy. htt…",156402
-1,"RT @Cernovich: Same 'experts' who said Hillary would win claim 'climate change' is real. LOL! Go away, morons, you know nothing and you losÃ¢â‚¬Â¦",285472
-1,RT @EWErickson: I just have a hard time believing climate change extremists when so many of them also believe boys can become girls.,579914
-1,"Looking to hire a car in Orlando in the summer...

Being offered snow tyres as an optional extra.

What global warming eh?
@realDonaldTrump",146877
-1,"RT @Martin_Durkin: Wonderful Trump appoints the charming, clever, sane Myron Ebell to take on the global warming charlatans. Hurrah!!! httpÃ¢â‚¬Â¦",912075
-1,Jay Weatherill and Josh Frydenberg both ignore that renewables is a scam based on climate change fake science fraud https://t.co/B68xmXl5pM,422685
-1,RT @TheCartelMatt: https://t.co/F3IZMl6dEM The left is upset that Trump is taking out terrorists. Global warming or climate change or somet…,741192
-1,Dems and libs care more about 'climate change' than this https://t.co/NZ39WCderJ,936462
-1,This is good since President Elect Trump does not believe in climate change and won't be spending any money fightinÃ¢â‚¬Â¦ https://t.co/8dW7pgjfyl,714891
-1,"RT @jpogara1: @realDonaldTrump @RealJamesWoods 

RT this over and over again. Proof that man made global warming is a sham

 https://t.co/…",992801
-1,"@realDonaldTrump The Libs/dems are also greedy lunatics! If global warming even exists, it because THEY are so 'hot… https://t.co/j3OiqKojQ4",646284
-1,Flawed data used to support global warming.,861670
-1,"@SpeakerRyan TIE 0bama to 9/11/2001 &amp; the climate change global warming carbon trading Hoax,,&amp; U got the truth abou… https://t.co/yUTW6jS0M8",973559
-1,@Newsweek Climate stenographers. Not enough ice - climate change. Too much ice - climate change.,764103
-1,RT @USFreedomArmy: Climate change (proven).  Man-made global warming (unproven). Separate fact from fiction at http://t.co/WG8xVIFdVZ. http…,754594
-1,Brand new elite whistleblower smashes global warming science https://t.co/2DH9mvGKJw,280310
-1,"RT @ChrisCoon4: Follow the money 
World leaders duped by manipulated global warming data https://t.co/lf8jjAybLN via @MailOnline",759823
-1,@AdamBandt ur attention seeking mate brown saying climate change caused Brisbane floods. Uv no solution to a problem tht doesn't exist,263622
-1,RT @SheriffClarke: The same LEFTIES who swallow whole shaky science about climate change and attack deniers are in denial themselves a…,587822
-1,"RT @portereduardo: Geo-engineering will have its day. To combat global warming, we are going to end up trying to block the sun. https://t.…",906208
-1,RT @josephcphillips: Which is why they now cover their bases by calling it climate change. https://t.co/LfRJgZz3yY,532208
-1,"@kylegriffin1 Wow, maybe man-made (Trump-made) climate change IS real. One stroke of his pen and now all of the snowflakes are in meltdown!",674554
-1,RT @mchastain81: Why is Whitehouse asking Sessions about climate change? Going to arrest Mother Nature?!,134174
-1,"@WootenWyatt @ABCPolitics Do you have proof that human activity is the primary cause of climate change? If so, present it.",482214
-1,The science fiction of man-made global warming is rapidly being exposed by legitimate climate science: https://t.co/j6EMk0AGmI #climate,824167
-1,The climate change scam is about allowing the third world to develop it's own polluting infrastructure by switching… https://t.co/6KNwGIll7q,916974
-1,Liz_Wheeler: martin_vada Everything I listed was predicted by climate change 'scientists' to have already happened. None of the predictions…,109665
-1,"If ''climate change'' is real,, how do you explain THIS??? suck on THAT,liberals! https://t.co/WriQLDWBKQ",255441
-1,hmmmm climate change isn't real! https://t.co/HOp4UKaqaF,535433
-1,@bruce_schlink pro-leftest agenda including global warming and the Palestinians.,285017
-1,1 way 2 get these morons 2 stop protesting tell em the fires they r starting is contributing 2 climate change. watch them scatter #trumpriot,681769
-1,@TurnbullMalcolm there is no fucking global warming https://t.co/ip0ySd9Nfo,777709
-1,"RT @JunkScience: Can you trust the guy offering $25,000 for proof global warming is real? https://t.co/i8TrAoCsOK https://t.co/yvkRss0E7g",822083
-1,From Bitcoin to climate change: The top 10 things you probably believe that are complete bulls##t https://t.co/vPXBW1pXVf,545015
-1,@Commodity52now @ElizabethMay @SprakeMike Pine beetles not from climate change.  https://t.co/Q4a0u3RERz,952047
-1,RT @LazyMeatball: @BrennaSimonSays @charliekirk11 There is no climate change. Look up kyoto treaty and get back to me....,231504
-1,RT @CounterMoonbat: The people who predicted parts of Manhattan would be underwater by 2008 due to climate change are concerned about 'fakeÃ¢â‚¬Â¦,423430
-1,ONLY THE GOV'T can stop the carbon credits rip-off of the American consumer. It must stop the climate change fraud of using carbon credits.,428512
-1,RT @presidentdiary: These global warming crackpots have lost it! Join us &amp; enlist at https://t.co/GjZHk91m2E. Patriot central awaits. https…,331229
-1,@NickRapscallion @NASA @POTUS @WhiteHouse climate change is a crock of shit*t,134572
-1,@lydia_ashford @goddersbloom @GaiaLovesMe @ClaudBarras i.e. fuck-all to do with 'global warming'.,87712
-1,RT @Protonice: @trudeau You could be the greatest PM in history if you acknowledged that global warming / climate change is the biggest scaÃ¢â‚¬Â¦,275649
-1,"RT @SteveSGoddard: Whatever the weather is, some scientist will find an ad hoc explanation to blame it on global warming.",793994
-1,@infowars he knows nothing.. he is just spreading lies and fear same BS as global warming! Most dishonest disgustin… https://t.co/6Y88zGNcQr,60880
-1,"@WorldfNature It is complete madness to think humans can alter climate change, King Canute tried, &amp; look what happened to him. GLUG, GLUG.",937376
-1,Don't be silly. Bears aren't dumb enough to believe in climate change. https://t.co/Pln9vBcaVC,403548
-1,RT @realDonaldTrump: The global warming we should be worried about is the global warming caused by NUCLEAR WEAPONS in the hands of crazy orÃ¢â‚¬Â¦,728645
-1,"@danoc214 @JustinTrudeau There is no such thing as global warming, you behind the times. The earth has not varied b… https://t.co/cmknXXVJPl",586514
-1,"RT @Coondawg68: Like global warming, you can't accept even the basic premise without having to swallow insane, hyper-partisan conclusions.…",9870
-1,Global Warming: Myth of global warming essay papers https://t.co/BLLB9DZRM6,932966
-1,RT @PrisonPlanet: A bunch of Oxford elitists want to tax the food of poor people because 'climate change'. How about fuck off instead? httpÃ¢â‚¬Â¦,169577
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,490649
-1,"No one denies that the climate changes, douchebag. We deny free people are changing it. https://t.co/OnDNU8MZ01",776617
-1,@EcoSenseNow why is it if you deny climate change ppl say you are denying science ?,448270
-1,But but but... global warming is causing 'blizzards!!' (Which 20yrs ago was called 'snow') https://t.co/nNIiZvGAW0,669283
-1,"RT @KurtSchlichter: 'Climate criminal.' So, are they sending the Weatherstapo for him? These global warming scam fanatics are the worst. @Ã¢â‚¬Â¦",852089
-1,"Lefties ignore the science of abortion just as hard as righties ignore the science of climate change don't @ me

https://t.co/ctwkFV9p1l",691275
-1,"RT @Trial_Watcher1: @DrMartyFox @SheriffClarke @LouDobbs @seanhannity - the global warming scam to tax the air we breathe, in order to fund…",156998
